STANDARDDEV,Building,Enforcement,Case,NA,ENF_GENERAL,ENF_BLD_CASE,ENF_BLD_CASE,ENF_BLD_CASE,NONE,APNANANA,NULL,2018-11-11 08:07:59.000,RBADER,I,NULL,ENF_GENERAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ENF_GENERAL,ENF_STANDARD,Building,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N,NULL,NULL,Building/Enforcement/Case/NA,NULL,NULL,0.00,N,NULL,NULL,NULL,NULL,Default,ENF_Building Case,NULL,N,N,NULL,NULL,NULL,NULL,NULL,24996,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,NULL,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Grading,NA,NA,BLDG_GENERAL,BLDG_GEN2,BLDG_GRADE,BLDG_GRADE,BLDG_STANDARD,APNAVHSP,NULL,2019-01-29 15:12:19.000,ACA Admin,A,NULL,BLDG_GENERAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Grading,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Grading Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Grading,NULL,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Parking Lot,NA,NA,BLDG_GENERAL,BLDG_GEN3,BLDG_PARKING,BLDG_PARKING,BLDG_STANDARD,APNAVHSP,NULL,2019-01-29 15:12:37.000,ACA Admin,A,NULL,BLDG_GENERAL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Parking Lot,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Parking Lot Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Parking Lot,NULL,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Residential,Accessory,NA,BLDG_GENERAL,BLDG_GEN2,BLDG_RES_ACC,BLDG_GENERAL,BLDG_STANDARD,APNAVHSP,NULL,2019-01-29 15:13:33.000,ACA Admin,A,NULL,BLDG_RES_GEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Residential Accessory,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Residential Accessory Structure Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Residential Accessory,NULL,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Residential,Addition,NA,BLDG_GENERAL,BLDG_GEN2,BLDG_RES_ADD,BLDG_GENERAL,BLDG_STANDARD,APNAVHSP,NULL,2020-03-13 02:45:33.287,ADMIN,A,,BLDG_RES_GEN,NULL,,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Residential Addition,,,,NULL,Pending,N,NULL,NULL,Residential Addition Permit,NULL,,0.00,N,NULL,,BLDG_GENERAL,,Default,BLDG_Residential Addition,,N,N,,,,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,,NULL,Email,Y,,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Residential,Alteration,NA,BLDG_GENERAL,BLDG_GEN2,BLDG_RES_ALT,BLDG_GENERAL,BLDG_STANDARD,APNAVHSP,NULL,2019-01-29 15:14:21.000,ACA Admin,A,NULL,BLDG_RES_GEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Residential Alteration,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Residential Alteration Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Residential Alteration,NULL,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Residential,Demolition,NA,BLDG_GENERAL,BLDG_DEMO,BLDG_RES_DEM,BLDG_DEMO,BLDG_STANDARD,APNAVHSP,NULL,2019-01-29 15:14:38.000,ACA Admin,A,NULL,BLDG_RES_GEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Residential Demolition,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Residential Demolition Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Residential Demolition,NULL,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Residential,Electrical,NA,BLDG_GENERAL,BLDG_GEN2,BLDG_RES_ELC,BLDG_ELEC,BLDG_STANDARD,APNAVHSP,NULL,2019-01-29 15:14:53.000,ACA Admin,A,NULL,BLDG_RES_GEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Residential Electrical,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Residential Electrical Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Residential Electrical,NULL,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Residential,Foundation,NA,BLDG_GENERAL,BLDG_GEN2,BLDG_RES_FDN,BLDG_FDN,BLDG_STANDARD,APNAVHSP,NULL,2019-01-29 15:15:08.000,ACA Admin,A,NULL,BLDG_RES_GEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Residential Foundation,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Residential Foundation Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Residential Foundation,NULL,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,Building,Residential,Mechanical,NA,BLDG_GENERAL,BLDG_GEN2,BLDG_RES_MEC,BLDG_MECH,BLDG_STANDARD,APNAVHSP,NULL,2019-01-29 15:15:26.000,ACA Admin,A,NULL,BLDG_RES_GEN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BLDG_GENERAL,BLDG_STANDARD,Building,NULL,NULL,NULL,BLDG_Residential Mechanical,NULL,NULL,NULL,NULL,Pending,N,NULL,NULL,Residential Mechanical Permit,NULL,NULL,0.00,N,NULL,NULL,BLDG_GENERAL,NULL,Default,BLDG_Residential Mechanical,NULL,N,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Default,Default,NULL,H,NULL,NULL,NULL,Y,NULL,Y,NULL,NULL,N,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
