STANDARDDEV,BLDG_COM_ALT,GENERAL PROJECT INFORMATION,Estimated Cost (Job Value),8,2018-06-21 11:12:25.000,MWRIGHT,A,20,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,BLDG_COM_ALT,NULL,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,GENERAL PROJECT INFORMATION,Existing Use,5,2018-06-04 17:44:18.000,CLI,A,80,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,BLDG_COM_ALT,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,GENERAL PROJECT INFORMATION,Proposed Use,5,2018-06-04 17:44:18.000,CLI,A,90,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,BLDG_COM_ALT,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,GENERAL PROJECT INFORMATION,Total Building Area (Sq. Ft),4,2018-06-04 17:44:18.000,CLI,A,10,NULL,NULL,NULL,Y,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,BLDG_COM_ALT,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,GENERAL PROJECT INFORMATION,Type of Alteration,5,2018-06-04 17:44:18.000,CLI,A,30,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,BLDG_COM_ALT,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,GENERAL PROJECT INFORMATION,Work in the right of way?,3,2018-06-04 17:44:18.000,CLI,A,100,NULL,NULL,NULL,Y,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,BLDG_COM_ALT,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,OCCUPANCY TYPE,Area (Sq. Ft),4,2019-01-30 09:21:37.000,CLI,A,20,NULL,NULL,NULL,N,NULL,N,FEEATTACHEDTABLE,NULL,240,0,NULL,10,Y,NULL,NULL,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,OCCUPANCY TYPE,Occupancy,5,2019-01-30 09:21:37.000,CLI,A,10,NULL,NULL,NULL,Y,NULL,N,FEEATTACHEDTABLE,NULL,240,60,NULL,10,Y,NULL,NULL,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,PERMIT DATES,Application Expiration Date,2,2018-06-04 18:44:36.000,CLI,A,10,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,90,N,BLDG_COM_ALT,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,PERMIT DATES,Permit Expiration Date,2,2018-06-04 18:44:36.000,CLI,A,30,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,90,N,BLDG_COM_ALT,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_ALT,PERMIT DATES,Permit Issued Date,2,2018-06-04 18:44:36.000,CLI,A,20,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,90,N,BLDG_COM_ALT,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,GENERAL PROJECT INFORMATION,Building Height (Ft),4,2018-06-17 14:35:24.000,CLI,A,50,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,GENERAL PROJECT INFORMATION,Building Height (Stories),4,2018-06-17 14:35:24.000,CLI,A,60,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,GENERAL PROJECT INFORMATION,Description of Structure to be Demolished,6,2018-06-17 14:35:24.000,CLI,A,30,NULL,NULL,NULL,Y,NULL,N,APPLICATION,NULL,0,80,NULL,10,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
STANDARDDEV,BLDG_COM_DEM,GENERAL PROJECT INFORMATION,Hazardous Materials Certificate Received?,3,2018-06-17 14:35:24.000,CLI,A,80,NULL,NULL,NULL,N,NULL,N,APPLICATION,NULL,0,0,NULL,10,Y,NULL,N,NULL,N,N,NULL,NULL,NULL,NULL,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL
